patent_id,publication_number,kind_code,grant_date,family_id,cpc_code,is_inventive,is_primary,cpc_path
6334278,US-6334278-B1,B1,20020101,27015066,E04H9/06,true,true,E>E04>E04H>E04H9>E04H9/06
6334278,US-6334278-B1,B1,20020101,27015066,E04H9/14,true,false,E>E04>E04H>E04H9>E04H9/14
6334278,US-6334278-B1,B1,20020101,27015066,Y02A50/00,false,false,Y>Y02>Y02A>Y02A50>Y02A50/00
6334278,US-6334278-B1,B1,20020101,27015066,Y10T70/5212,false,false,Y>Y10>Y10T>Y10T70>Y10T70/5212
6334611,US-6334611-B1,B1,20020101,19571572,B41F21/00,true,true,B>B41>B41F>B41F21>B41F21/00
6334611,US-6334611-B1,B1,20020101,19571572,B65H39/11,true,true,B>B65>B65H>B65H39>B65H39/11
6334611,US-6334611-B1,B1,20020101,19571572,B65H2405/332,false,false,B>B65>B65H>B65H2405>B65H2405/332
6334611,US-6334611-B1,B1,20020101,19571572,B65H2408/112,false,false,B>B65>B65H>B65H2408>B65H2408/112
6334630,US-6334630-B1,B1,20020101,26840560,A01D34/003,true,true,A>A01>A01D>A01D34>A01D34/003
6334630,US-6334630-B1,B1,20020101,26840560,A01B71/08,true,false,A>A01>A01B>A01B71>A01B71/08
6334630,US-6334630-B1,B1,20020101,26840560,B60S1/68,true,false,B>B60>B60S>B60S1>B60S1/68
6334630,US-6334630-B1,B1,20020101,26840560,A01D2101/00,false,false,A>A01>A01D>A01D2101>A01D2101/00
6334725,US-6334725-B1,B1,20020101,26531206,B41J23/025,true,true,B>B41>B41J>B41J23>B41J23/025
6334725,US-6334725-B1,B1,20020101,26531206,Y10T74/19874,false,false,Y>Y10>Y10T>Y10T74>Y10T74/19874
6334725,US-6334725-B1,B1,20020101,26531206,Y10T74/1993,false,false,Y>Y10>Y10T>Y10T74>Y10T74/1993
6334826,US-6334826-B1,B1,20020101,12453667,F16H55/563,true,true,F>F16>F16H>F16H55>F16H55/563
6334826,US-6334826-B1,B1,20020101,12453667,F16H61/66245,true,false,F>F16>F16H>F16H61>F16H61/66245
6334826,US-6334826-B1,B1,20020101,12453667,F16H63/067,true,false,F>F16>F16H>F16H63>F16H63/067
6335738,US-6335738-B1,B1,20020101,10836075,G06F3/14,true,true,G>G06>G06F>G06F3>G06F3/14
6335738,US-6335738-B1,B1,20020101,10836075,G06F9/453,true,true,G>G06>G06F>G06F9>G06F9/453
6335745,US-6335745-B1,B1,20020101,22972021,G06F3/0481,true,true,G>G06>G06F>G06F3>G06F3/0481
6335829,US-6335829-B1,B1,20020101,3890721,G03B21/10,true,true,G>G03>G03B>G03B21>G03B21/10
6335829,US-6335829-B1,B1,20020101,3890721,H04N9/3147,true,false,H>H04>H04N>H04N9>H04N9/3147
6336610,US-6336610-B1,B1,20020108,7875674,B60G15/12,true,true,B>B60>B60G>B60G15>B60G15/12
6336610,US-6336610-B1,B1,20020108,7875674,F16F9/05,true,false,F>F16>F16F>F16F9>F16F9/05
6336610,US-6336610-B1,B1,20020108,7875674,F16F9/084,true,false,F>F16>F16F>F16F9>F16F9/084
6336649,US-6336649-B1,B1,20020108,24059347,B62H1/02,true,true,B>B62>B62H>B62H1>B62H1/02
6336649,US-6336649-B1,B1,20020108,24059347,B62K15/00,true,false,B>B62>B62K>B62K15>B62K15/00
6336649,US-6336649-B1,B1,20020108,24059347,B62K15/006,true,false,B>B62>B62K>B62K15>B62K15/006
6336649,US-6336649-B1,B1,20020108,24059347,B62K2015/005,false,false,B>B62>B62K>B62K2015>B62K2015/005
6336884,US-6336884-B1,B1,20020108,17093252,F16G5/16,true,true,F>F16>F16G>F16G5>F16G5/16
6337593,US-6337593-B1,B1,20020108,18463648,H10D84/00,true,true,H>H10>H10D>H10D84>H10D84/00
6337593,US-6337593-B1,B1,20020108,18463648,H10D89/10,true,true,H>H10>H10D>H10D89>H10D89/10
6337593,US-6337593-B1,B1,20020108,18463648,G11C5/14,true,false,G>G11>G11C>G11C5>G11C5/14
6337593,US-6337593-B1,B1,20020108,18463648,G11C5/146,true,false,G>G11>G11C>G11C5>G11C5/146
6337593,US-6337593-B1,B1,20020108,18463648,G11C5/147,true,false,G>G11>G11C>G11C5>G11C5/147
6337593,US-6337593-B1,B1,20020108,18463648,H03K19/0016,true,false,H>H03>H03K>H03K19>H03K19/0016
6337593,US-6337593-B1,B1,20020108,18463648,H10D84/859,true,false,H>H10>H10D>H10D84>H10D84/859
6337593,US-6337593-B1,B1,20020108,18463648,H10D84/907,true,false,H>H10>H10D>H10D84>H10D84/907
6337656,US-6337656-B1,B1,20020108,26484207,G01S13/48,true,true,G>G01>G01S>G01S13>G01S13/48
6337656,US-6337656-B1,B1,20020108,26484207,G01S13/44,true,false,G>G01>G01S>G01S13>G01S13/44
6337656,US-6337656-B1,B1,20020108,26484207,G01S13/87,false,false,G>G01>G01S>G01S13>G01S13/87
6337883,US-6337883-B1,B1,20020108,15751887,H04N21/4341,true,true,H>H04>H04N>H04N21>H04N21/4341
6337883,US-6337883-B1,B1,20020108,15751887,H04N21/43072,true,false,H>H04>H04N>H04N21>H04N21/43072
6337883,US-6337883-B1,B1,20020108,15751887,H04N7/0112,true,false,H>H04>H04N>H04N7>H04N7/0112
6337883,US-6337883-B1,B1,20020108,15751887,H04N21/4305,false,false,H>H04>H04N>H04N21>H04N21/4305
6338141,US-6338141-B1,B1,20020108,22589140,G06F21/56,true,true,G>G06>G06F>G06F21>G06F21/56
6338493,US-6338493-B1,B1,20020115,24205762,A61G5/00,true,true,A>A61>A61G>A61G5>A61G5/00
6338493,US-6338493-B1,B1,20020115,24205762,A61H3/04,true,false,A>A61>A61H>A61H3>A61H3/04
6338493,US-6338493-B1,B1,20020115,24205762,A61H2003/046,false,false,A>A61>A61H>A61H2003>A61H2003/046
6338493,US-6338493-B1,B1,20020115,24205762,A61H2201/1633,false,false,A>A61>A61H>A61H2201>A61H2201/1633
6338493,US-6338493-B1,B1,20020115,24205762,Y10S297/04,false,false,Y>Y10>Y10S>Y10S297>Y10S297/04
6338508,US-6338508-B1,B1,20020115,7902267,E05B81/06,true,true,E>E05>E05B>E05B81>E05B81/06
6338508,US-6338508-B1,B1,20020115,7902267,E05B81/14,true,false,E>E05>E05B>E05B81>E05B81/14
6338508,US-6338508-B1,B1,20020115,7902267,E05B81/16,true,false,E>E05>E05B>E05B81>E05B81/16
6338508,US-6338508-B1,B1,20020115,7902267,E05B85/01,false,false,E>E05>E05B>E05B85>E05B85/01
6338508,US-6338508-B1,B1,20020115,7902267,Y10T292/1047,false,false,Y>Y10>Y10T>Y10T292>Y10T292/1047
6338508,US-6338508-B1,B1,20020115,7902267,Y10T292/1082,false,false,Y>Y10>Y10T>Y10T292>Y10T292/1082
6338508,US-6338508-B1,B1,20020115,7902267,Y10T70/65,false,false,Y>Y10>Y10T>Y10T70>Y10T70/65
6339595,US-6339595-B1,B1,20020115,25543907,H04L45/00,true,true,H>H04>H04L>H04L45>H04L45/00
6339595,US-6339595-B1,B1,20020115,25543907,H04L12/4645,true,false,H>H04>H04L>H04L12>H04L12/4645
6339595,US-6339595-B1,B1,20020115,25543907,H04L45/50,true,false,H>H04>H04L>H04L45>H04L45/50
6339595,US-6339595-B1,B1,20020115,25543907,H04L63/0272,true,false,H>H04>H04L>H04L63>H04L63/0272
6339635,US-6339635-B1,B1,20020115,7860400,H01J35/305,true,true,H>H01>H01J>H01J35>H01J35/305
6339908,US-6339908-B1,B1,20020122,24503671,E04F15/04,true,true,E>E04>E04F>E04F15>E04F15/04
6339908,US-6339908-B1,B1,20020122,24503671,E04F2201/0138,false,false,E>E04>E04F>E04F2201>E04F2201/0138
6339908,US-6339908-B1,B1,20020122,24503671,E04F2201/0153,false,false,E>E04>E04F>E04F2201>E04F2201/0153
6339908,US-6339908-B1,B1,20020122,24503671,E04F2201/023,false,false,E>E04>E04F>E04F2201>E04F2201/023
6339908,US-6339908-B1,B1,20020122,24503671,E04F2201/025,false,false,E>E04>E04F>E04F2201>E04F2201/025
6339908,US-6339908-B1,B1,20020122,24503671,E04F2201/042,false,false,E>E04>E04F>E04F2201>E04F2201/042
6339908,US-6339908-B1,B1,20020122,24503671,E04F2201/0517,false,false,E>E04>E04F>E04F2201>E04F2201/0517
6340847,US-6340847-B1,B1,20020122,12225855,B60K6/365,true,true,B>B60>B60K>B60K6>B60K6/365
6340847,US-6340847-B1,B1,20020122,12225855,B60K6/40,true,false,B>B60>B60K>B60K6>B60K6/40
6340847,US-6340847-B1,B1,20020122,12225855,B60K6/448,true,false,B>B60>B60K>B60K6>B60K6/448
6340847,US-6340847-B1,B1,20020122,12225855,B60L15/20,true,false,B>B60>B60L>B60L15>B60L15/20
6340847,US-6340847-B1,B1,20020122,12225855,B60L50/16,true,false,B>B60>B60L>B60L50>B60L50/16
6340847,US-6340847-B1,B1,20020122,12225855,B60L50/40,true,false,B>B60>B60L>B60L50>B60L50/40
6340847,US-6340847-B1,B1,20020122,12225855,B60L50/61,true,false,B>B60>B60L>B60L50>B60L50/61
6340847,US-6340847-B1,B1,20020122,12225855,B60L7/14,true,false,B>B60>B60L>B60L7>B60L7/14
6340847,US-6340847-B1,B1,20020122,12225855,B60W10/02,true,false,B>B60>B60W>B60W10>B60W10/02
6340847,US-6340847-B1,B1,20020122,12225855,B60W10/06,true,false,B>B60>B60W>B60W10>B60W10/06
6340847,US-6340847-B1,B1,20020122,12225855,B60W10/08,true,false,B>B60>B60W>B60W10>B60W10/08
6340847,US-6340847-B1,B1,20020122,12225855,B60W20/00,true,false,B>B60>B60W>B60W20>B60W20/00
6340847,US-6340847-B1,B1,20020122,12225855,B60W20/11,true,false,B>B60>B60W>B60W20>B60W20/11
6340847,US-6340847-B1,B1,20020122,12225855,B60W30/18063,true,false,B>B60>B60W>B60W30>B60W30/18063
6340847,US-6340847-B1,B1,20020122,12225855,B60K2006/262,false,false,B>B60>B60K>B60K2006>B60K2006/262
6340847,US-6340847-B1,B1,20020122,12225855,B60L2210/40,false,false,B>B60>B60L>B60L2210>B60L2210/40
6340847,US-6340847-B1,B1,20020122,12225855,B60L2220/12,false,false,B>B60>B60L>B60L2220>B60L2220/12
6340847,US-6340847-B1,B1,20020122,12225855,B60L2220/14,false,false,B>B60>B60L>B60L2220>B60L2220/14
6340847,US-6340847-B1,B1,20020122,12225855,B60L2220/16,false,false,B>B60>B60L>B60L2220>B60L2220/16
6340847,US-6340847-B1,B1,20020122,12225855,B60L2220/52,false,false,B>B60>B60L>B60L2220>B60L2220/52
6340847,US-6340847-B1,B1,20020122,12225855,B60L2240/12,false,false,B>B60>B60L>B60L2240>B60L2240/12
6340847,US-6340847-B1,B1,20020122,12225855,B60L2240/421,false,false,B>B60>B60L>B60L2240>B60L2240/421
6340847,US-6340847-B1,B1,20020122,12225855,B60L2240/423,false,false,B>B60>B60L>B60L2240>B60L2240/423
6340847,US-6340847-B1,B1,20020122,12225855,B60L2240/441,false,false,B>B60>B60L>B60L2240>B60L2240/441
6340847,US-6340847-B1,B1,20020122,12225855,B60L2240/443,false,false,B>B60>B60L>B60L2240>B60L2240/443
6340847,US-6340847-B1,B1,20020122,12225855,B60L2250/26,false,false,B>B60>B60L>B60L2250>B60L2250/26
6340847,US-6340847-B1,B1,20020122,12225855,Y02T10/40,false,false,Y>Y02>Y02T>Y02T10>Y02T10/40
6340847,US-6340847-B1,B1,20020122,12225855,Y02T10/62,false,false,Y>Y02>Y02T>Y02T10>Y02T10/62
6340847,US-6340847-B1,B1,20020122,12225855,Y02T10/64,false,false,Y>Y02>Y02T>Y02T10>Y02T10/64
6340847,US-6340847-B1,B1,20020122,12225855,Y02T10/70,false,false,Y>Y02>Y02T>Y02T10>Y02T10/70
6340847,US-6340847-B1,B1,20020122,12225855,Y02T10/7072,false,false,Y>Y02>Y02T>Y02T10>Y02T10/7072
6340847,US-6340847-B1,B1,20020122,12225855,Y02T10/72,false,false,Y>Y02>Y02T>Y02T10>Y02T10/72
6340847,US-6340847-B1,B1,20020122,12225855,Y02T10/84,false,false,Y>Y02>Y02T>Y02T10>Y02T10/84
6340847,US-6340847-B1,B1,20020122,12225855,Y02T10/92,false,false,Y>Y02>Y02T>Y02T10>Y02T10/92
6340847,US-6340847-B1,B1,20020122,12225855,Y10S903/903,false,false,Y>Y10>Y10S>Y10S903>Y10S903/903
6340847,US-6340847-B1,B1,20020122,12225855,Y10S903/906,false,false,Y>Y10>Y10S>Y10S903>Y10S903/906
6340847,US-6340847-B1,B1,20020122,12225855,Y10S903/91,false,false,Y>Y10>Y10S>Y10S903>Y10S903/91
6340847,US-6340847-B1,B1,20020122,12225855,Y10S903/914,false,false,Y>Y10>Y10S>Y10S903>Y10S903/914
6340847,US-6340847-B1,B1,20020122,12225855,Y10S903/945,false,false,Y>Y10>Y10S>Y10S903>Y10S903/945
6340847,US-6340847-B1,B1,20020122,12225855,Y10S903/946,false,false,Y>Y10>Y10S>Y10S903>Y10S903/946
6340847,US-6340847-B1,B1,20020122,12225855,Y10S903/951,false,false,Y>Y10>Y10S>Y10S903>Y10S903/951
6340889,US-6340889-B1,B1,20020122,14306759,G01R31/3835,true,true,G>G01>G01R>G01R31>G01R31/3835
6340889,US-6340889-B1,B1,20020122,14306759,G01R31/3648,false,false,G>G01>G01R>G01R31>G01R31/3648
6340889,US-6340889-B1,B1,20020122,14306759,G01R31/3842,false,false,G>G01>G01R>G01R31>G01R31/3842
6340889,US-6340889-B1,B1,20020122,14306759,G01R31/396,false,false,G>G01>G01R>G01R31>G01R31/396
6341156,US-6341156-B1,B1,20020122,7908136,A61B6/4233,true,true,A>A61>A61B>A61B6>A61B6/4233
6341156,US-6341156-B1,B1,20020122,7908136,A61B6/025,true,false,A>A61>A61B>A61B6>A61B6/025
6341156,US-6341156-B1,B1,20020122,7908136,G01N23/044,true,false,G>G01>G01N>G01N23>G01N23/044
6341448,US-6341448-B1,B1,20020129,21996951,E05B81/20,true,true,E>E05>E05B>E05B81>E05B81/20
6341448,US-6341448-B1,B1,20020129,21996951,E05B79/20,true,false,E>E05>E05B>E05B79>E05B79/20
6341448,US-6341448-B1,B1,20020129,21996951,E05F15/638,true,false,E>E05>E05F>E05F15>E05F15/638
6341448,US-6341448-B1,B1,20020129,21996951,E05B81/21,false,false,E>E05>E05B>E05B81>E05B81/21
6341448,US-6341448-B1,B1,20020129,21996951,E05Y2201/22,false,false,E>E05>E05Y>E05Y2201>E05Y2201/22
6341448,US-6341448-B1,B1,20020129,21996951,E05Y2201/434,false,false,E>E05>E05Y>E05Y2201>E05Y2201/434
6341448,US-6341448-B1,B1,20020129,21996951,E05Y2900/531,false,false,E>E05>E05Y>E05Y2900>E05Y2900/531
6341538,US-6341538-B1,B1,20020129,23253266,B62M25/02,true,true,B>B62>B62M>B62M25>B62M25/02
6341538,US-6341538-B1,B1,20020129,23253266,B62M9/137,true,false,B>B62>B62M>B62M9>B62M9/137
6341538,US-6341538-B1,B1,20020129,23253266,Y10T74/2045,false,false,Y>Y10>Y10T>Y10T74>Y10T74/2045
6341538,US-6341538-B1,B1,20020129,23253266,Y10T74/20462,false,false,Y>Y10>Y10T>Y10T74>Y10T74/20462
6341729,US-6341729-B1,B1,20020129,24846691,G06K19/07743,true,true,G>G06>G06K>G06K19>G06K19/07743
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/04,true,true,A>A63>A63B>A63B53>A63B53/04
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0416,true,false,A>A63>A63B>A63B53>A63B53/0416
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0437,true,false,A>A63>A63B>A63B53>A63B53/0437
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0441,true,false,A>A63>A63B>A63B53>A63B53/0441
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0445,true,false,A>A63>A63B>A63B53>A63B53/0445
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0458,true,false,A>A63>A63B>A63B53>A63B53/0458
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0466,true,false,A>A63>A63B>A63B53>A63B53/0466
6342018,US-6342018-B1,B1,20020129,24444579,A63B60/18,true,false,A>A63>A63B>A63B60>A63B60/18
6342018,US-6342018-B1,B1,20020129,24444579,A63B60/52,true,false,A>A63>A63B>A63B60>A63B60/52
6342018,US-6342018-B1,B1,20020129,24444579,A63B2225/01,false,false,A>A63>A63B>A63B2225>A63B2225/01
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0416,false,false,A>A63>A63B>A63B53>A63B53/0416
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0437,false,false,A>A63>A63B>A63B53>A63B53/0437
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0441,false,false,A>A63>A63B>A63B53>A63B53/0441
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0445,false,false,A>A63>A63B>A63B53>A63B53/0445
6342018,US-6342018-B1,B1,20020129,24444579,A63B53/0458,false,false,A>A63>A63B>A63B53>A63B53/0458
6342894,US-6342894-B1,B1,20020129,27523448,G09G5/222,true,true,G>G09>G09G>G09G5>G09G5/222
6342906,US-6342906-B1,B1,20020129,22917306,G06F3/038,true,true,G>G06>G06F>G06F3>G06F3/038
6342906,US-6342906-B1,B1,20020129,22917306,G06F3/14,true,true,G>G06>G06F>G06F3>G06F3/14
6342906,US-6342906-B1,B1,20020129,22917306,G06F3/1454,true,false,G>G06>G06F>G06F3>G06F3/1454
6343324,US-6343324-B1,B1,20020129,23558051,G06F21/62,true,true,G>G06>G06F>G06F21>G06F21/62
6343324,US-6343324-B1,B1,20020129,23558051,G06F21/6209,true,false,G>G06>G06F>G06F21>G06F21/6209
6343324,US-6343324-B1,B1,20020129,23558051,G06F21/6218,true,false,G>G06>G06F>G06F21>G06F21/6218
6343324,US-6343324-B1,B1,20020129,23558051,G06F21/80,true,false,G>G06>G06F>G06F21>G06F21/80
6343324,US-6343324-B1,B1,20020129,23558051,G06F21/805,true,false,G>G06>G06F>G06F21>G06F21/805
6343324,US-6343324-B1,B1,20020129,23558051,G06F3/0622,true,false,G>G06>G06F>G06F3>G06F3/0622
6343324,US-6343324-B1,B1,20020129,23558051,G06F3/0637,true,false,G>G06>G06F>G06F3>G06F3/0637
6343324,US-6343324-B1,B1,20020129,23558051,G06F3/0689,true,false,G>G06>G06F>G06F3>G06F3/0689
6343324,US-6343324-B1,B1,20020129,23558051,G06F2221/2129,false,false,G>G06>G06F>G06F2221>G06F2221/2129
6343324,US-6343324-B1,B1,20020129,23558051,G06F2221/2141,false,false,G>G06>G06F>G06F2221>G06F2221/2141
6343376,US-6343376-B1,B1,20020129,22646563,G06F11/3608,true,true,G>G06>G06F>G06F11>G06F11/3608
6343819,US-6343819-B1,B1,20020205,24041694,G09F3/037,true,true,G>G09>G09F>G09F3>G09F3/037
6343819,US-6343819-B1,B1,20020205,24041694,Y10T292/48,false,false,Y>Y10>Y10T>Y10T292>Y10T292/48
6343819,US-6343819-B1,B1,20020205,24041694,Y10T292/507,false,false,Y>Y10>Y10T>Y10T292>Y10T292/507
6343834,US-6343834-B1,B1,20020205,24248066,A47C9/06,true,true,A>A47>A47C>A47C9>A47C9/06
6343957,US-6343957-B1,B1,20020205,21673300,H01R31/06,true,true,H>H01>H01R>H01R31>H01R31/06
6344074,US-6344074-B1,B1,20020205,24076929,B01D46/12,true,true,B>B01>B01D>B01D46>B01D46/12
6344074,US-6344074-B1,B1,20020205,24076929,B01D46/0036,true,false,B>B01>B01D>B01D46>B01D46/0036
6344074,US-6344074-B1,B1,20020205,24076929,B01D46/0086,true,false,B>B01>B01D>B01D46>B01D46/0086
6344074,US-6344074-B1,B1,20020205,24076929,B01D46/521,true,false,B>B01>B01D>B01D46>B01D46/521
6344074,US-6344074-B1,B1,20020205,24076929,B01D53/04,true,false,B>B01>B01D>B01D53>B01D53/04
6344074,US-6344074-B1,B1,20020205,24076929,F24C15/20,true,false,F>F24>F24C>F24C15>F24C15/20
6344074,US-6344074-B1,B1,20020205,24076929,B01D2253/102,false,false,B>B01>B01D>B01D2253>B01D2253/102
6344074,US-6344074-B1,B1,20020205,24076929,B01D2257/90,false,false,B>B01>B01D>B01D2257>B01D2257/90
6344074,US-6344074-B1,B1,20020205,24076929,B01D2267/40,false,false,B>B01>B01D>B01D2267>B01D2267/40
6344074,US-6344074-B1,B1,20020205,24076929,Y10S55/36,false,false,Y>Y10>Y10S>Y10S55>Y10S55/36
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0461,true,true,H>H04>H04N>H04N1>H04N1/0461
6344904,US-6344904-B1,B1,20020205,22599928,B65H5/068,true,false,B>B65>B65H>B65H5>B65H5/068
6344904,US-6344904-B1,B1,20020205,22599928,B65H5/222,true,false,B>B65>B65H>B65H5>B65H5/222
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/00278,true,false,H>H04>H04N>H04N1>H04N1/00278
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0032,true,false,H>H04>H04N>H04N1>H04N1/0032
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0057,true,false,H>H04>H04N>H04N1>H04N1/0057
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/00602,true,false,H>H04>H04N>H04N1>H04N1/00602
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/00618,true,false,H>H04>H04N>H04N1>H04N1/00618
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0062,true,false,H>H04>H04N>H04N1>H04N1/0062
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/06,true,false,H>H04>H04N>H04N1>H04N1/06
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0607,true,false,H>H04>H04N>H04N1>H04N1/0607
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0628,true,false,H>H04>H04N>H04N1>H04N1/0628
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0642,true,false,H>H04>H04N>H04N1>H04N1/0642
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0664,true,false,H>H04>H04N>H04N1>H04N1/0664
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/08,true,false,H>H04>H04N>H04N1>H04N1/08
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0821,true,false,H>H04>H04N>H04N1>H04N1/0821
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/0856,true,false,H>H04>H04N>H04N1>H04N1/0856
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/203,true,false,H>H04>H04N>H04N1>H04N1/203
6344904,US-6344904-B1,B1,20020205,22599928,H04N1/2032,true,false,H>H04>H04N>H04N1>H04N1/2032
6345995,US-6345995-B1,B1,20020212,11417212,H01R13/62977,true,true,H>H01>H01R>H01R13>H01R13/62977
6345995,US-6345995-B1,B1,20020212,11417212,H01R13/62911,false,false,H>H01>H01R>H01R13>H01R13/62911
6346056,US-6346056-B1,B1,20020212,23626715,F16H63/067,true,true,F>F16>F16H>F16H63>F16H63/067
6346056,US-6346056-B1,B1,20020212,23626715,F16H61/66272,true,false,F>F16>F16H>F16H61>F16H61/66272
6346056,US-6346056-B1,B1,20020212,23626715,F16H55/563,false,false,F>F16>F16H>F16H55>F16H55/563
6346056,US-6346056-B1,B1,20020212,23626715,F16H61/66245,false,false,F>F16>F16H>F16H61>F16H61/66245
6346056,US-6346056-B1,B1,20020212,23626715,F16H61/66268,false,false,F>F16>F16H>F16H61>F16H61/66268
6347714,US-6347714-B1,B1,20020219,23849373,H04Q1/062,true,true,H>H04>H04Q>H04Q1>H04Q1/062
6347714,US-6347714-B1,B1,20020219,23849373,G02B6/44524,true,false,G>G02>G02B>G02B6>G02B6/44524
6347714,US-6347714-B1,B1,20020219,23849373,H02G3/0437,true,false,H>H02>H02G>H02G3>H02G3/0437
6347714,US-6347714-B1,B1,20020219,23849373,H04Q1/142,false,false,H>H04>H04Q>H04Q1>H04Q1/142
6347714,US-6347714-B1,B1,20020219,23849373,H04Q2201/02,false,false,H>H04>H04Q>H04Q2201>H04Q2201/02
6347914,US-6347914-B1,B1,20020219,24078739,B25B23/0035,true,true,B>B25>B25B>B25B23>B25B23/0035
6347914,US-6347914-B1,B1,20020219,24078739,B23B31/1072,true,false,B>B23>B23B>B23B31>B23B31/1072
6347914,US-6347914-B1,B1,20020219,24078739,B25B21/007,true,false,B>B25>B25B>B25B21>B25B21/007
6347914,US-6347914-B1,B1,20020219,24078739,Y10T408/907,false,false,Y>Y10>Y10T>Y10T408>Y10T408/907
6347914,US-6347914-B1,B1,20020219,24078739,Y10T408/953,false,false,Y>Y10>Y10T>Y10T408>Y10T408/953
6347914,US-6347914-B1,B1,20020219,24078739,Y10T408/957,false,false,Y>Y10>Y10T>Y10T408>Y10T408/957
6347949,US-6347949-B1,B1,20020219,24436720,H01R29/00,true,true,H>H01>H01R>H01R29>H01R29/00
6348867,US-6348867-B1,B1,20020219,8551502,H04L12/2829,true,true,H>H04>H04L>H04L12>H04L12/2829
6348867,US-6348867-B1,B1,20020219,8551502,G08B21/0423,true,false,G>G08>G08B>G08B21>G08B21/0423
6348867,US-6348867-B1,B1,20020219,8551502,G08B21/0453,true,false,G>G08>G08B>G08B21>G08B21/0453
6348867,US-6348867-B1,B1,20020219,8551502,G08B21/0492,true,false,G>G08>G08B>G08B21>G08B21/0492
6348867,US-6348867-B1,B1,20020219,8551502,G16H40/20,true,false,G>G16>G16H>G16H40>G16H40/20
6348867,US-6348867-B1,B1,20020219,8551502,G16H40/67,true,false,G>G16>G16H>G16H40>G16H40/67
6348867,US-6348867-B1,B1,20020219,8551502,H04L12/2803,true,false,H>H04>H04L>H04L12>H04L12/2803
6348867,US-6348867-B1,B1,20020219,8551502,H04L67/12,true,false,H>H04>H04L>H04L67>H04L67/12
6348867,US-6348867-B1,B1,20020219,8551502,H04L67/52,true,false,H>H04>H04L>H04L67>H04L67/52
6348867,US-6348867-B1,B1,20020219,8551502,H04L67/535,true,false,H>H04>H04L>H04L67>H04L67/535
6348867,US-6348867-B1,B1,20020219,8551502,H04L9/40,true,false,H>H04>H04L>H04L9>H04L9/40
6348867,US-6348867-B1,B1,20020219,8551502,H05B47/10,true,false,H>H05>H05B>H05B47>H05B47/10
6348867,US-6348867-B1,B1,20020219,8551502,H05B47/115,true,false,H>H05>H05B>H05B47>H05B47/115
6348867,US-6348867-B1,B1,20020219,8551502,H04L69/329,false,false,H>H04>H04L>H04L69>H04L69/329
6348867,US-6348867-B1,B1,20020219,8551502,Y02B20/40,false,false,Y>Y02>Y02B>Y02B20>Y02B20/40
6349103,US-6349103-B1,B1,20020219,26632718,H01S5/0687,true,true,H>H01>H01S>H01S5>H01S5/0687
6349103,US-6349103-B1,B1,20020219,26632718,H01S5/12,true,false,H>H01>H01S>H01S5>H01S5/12
6349103,US-6349103-B1,B1,20020219,26632718,H04B10/506,true,false,H>H04>H04B>H04B10>H04B10/506
6349103,US-6349103-B1,B1,20020219,26632718,H04B10/564,true,false,H>H04>H04B>H04B10>H04B10/564
6349103,US-6349103-B1,B1,20020219,26632718,H04B10/572,true,false,H>H04>H04B>H04B10>H04B10/572
6349103,US-6349103-B1,B1,20020219,26632718,H01S5/0617,false,false,H>H01>H01S>H01S5>H01S5/0617
6349103,US-6349103-B1,B1,20020219,26632718,H01S5/4087,false,false,H>H01>H01S>H01S5>H01S5/4087
6349253,US-6349253-B1,B1,20020219,22707856,F02D17/023,true,true,F>F02>F02D>F02D17>F02D17/023
6349253,US-6349253-B1,B1,20020219,22707856,B60W10/04,true,false,B>B60>B60W>B60W10>B60W10/04
6349253,US-6349253-B1,B1,20020219,22707856,B60W10/06,true,false,B>B60>B60W>B60W10>B60W10/06
6349253,US-6349253-B1,B1,20020219,22707856,B60W10/10,true,false,B>B60>B60W>B60W10>B60W10/10
